,행정동,경도,위도,subway_최소거리(m),500m지하철역개수,bus_최소거리(m),500m버스정류장개수,badplace_최소거리(m),500m술집개수,child_protection_최소거리(m),300m보호구역개수,accident_최소거리(m),200m내위험구역개수,parking_최소거리(m),500내주차장개수
793,중곡2동,127.084127994994,37.5592018768845,451.659156511108,2,146.607669730371,16,72.6659075788564,50,113.938645807869,1,535.595644541279,0,6.71252813147702,35
794,중곡2동,127.084122985268,37.5601032106228,391.266534681288,0,86.7225099982164,19,38.6540941723773,46,166.528900014826,1,548.878521522963,0,3.84146474806161,45
795,중곡2동,127.084117975318,37.5610045442227,330.914740179306,0,29.4832188224016,17,49.2977680990474,52,223.166142126228,0,568.326399227399,0,27.0865790938525,42
796,중곡2동,127.084112965146,37.561905877684,270.631077572906,1,39.232669372143,16,24.8647734763295,53,274.107216267202,0,593.333365517722,0,31.004864711299,36
797,중곡2동,127.08410795475,37.5628072110068,210.474083842221,1,97.6248655300848,18,78.2796841594584,57,226.985130085056,2,623.230603608339,0,86.5034575863019,29
798,중곡2동,127.08410294413,37.563708544191,150.595613812696,1,90.43969765185,16,77.3312233294644,53,187.699188840583,2,657.351198489992,0,144.650681905211,20
799,중곡3동,127.084097933288,37.5646098772367,91.5438206853376,1,91.1908705238808,18,99.8960076139966,55,162.052364426364,2,695.073460457995,0,201.8395548722,6
800,중곡3동,127.084092922222,37.565511210144,37.4570521278932,1,56.761828345706,16,58.6362681528143,54,156.882737792027,2,735.843686719292,0,197.853696554372,2
801,중곡3동,127.084087910933,37.5664125429126,41.8008613763716,1,42.8315859425381,14,56.8539975516772,45,174.024864496886,2,779.18357263641,0,149.986123572736,1
802,중곡3동,127.084082899421,37.5673138755428,97.0211783347635,1,88.1403478306356,13,101.724829234121,40,208.034475789801,2,824.688083675287,0,114.748567956343,2
803,중곡3동,127.084077887686,37.5682152080344,156.206325162585,1,144.998026906653,11,132.679121013286,35,252.177034137731,0,872.018412599381,0,105.642175084105,2
804,중곡3동,127.084072875727,37.5691165403875,216.123175767704,1,145.418842754591,9,98.559108494928,29,300.41094053713,1,920.893079407779,0,88.4080985990477,2
805,중곡3동,127.084067863545,37.570017872602094,276.296102869104,1,99.5849003207731,8,95.6314188563748,28,294.895882579772,1,971.078928249985,0,70.2778153020803,2
806,중곡3동,127.08406285114,37.5709192046781,336.587786847246,0,77.5177825182309,5,58.0270395389787,21,301.664430314797,1,1022.38288798012,0,96.8685787150562,1
807,자양2동,127.085449895004,37.5249550699339,815.360516672321,0,509.176970118359,0,401.530959690367,0,494.250840005582,0,388.010554608839,0,344.739160739013,0
808,자양2동,127.085444907366,37.5258564090638,755.027161881404,0,448.681023143049,0,344.981145525863,1,441.11622420264,0,351.186316672978,0,315.831946718856,0
809,자양2동,127.085439919506,37.5267577480553,694.723980074154,0,388.188314793916,0,290.032249426224,4,390.134398381821,0,321.61008758937,0,296.607707546677,8
810,자양2동,127.085434931423,37.5276590869083,634.459570235657,0,327.700629723536,1,237.796658068059,7,342.268700975381,0,301.423029866513,0,289.005231706296,10
811,자양2동,127.085429943118,37.5285604256229,574.246134230812,0,267.221368238289,2,190.519341769168,11,299.019333873041,0,292.575129968952,0,261.711742467136,9
812,자양2동,127.085424954591,37.5294617641989,514.101577430462,0,206.757908404904,3,152.871864276355,12,262.67648937506,1,296.084673444515,0,239.109557539747,2
813,자양2동,127.085419965842,37.5303631026365,454.053265766629,0,146.32981935664,4,111.642798994785,12,219.841874693752,1,311.53429767024,0,184.922851891392,2
814,자양2동,127.085414976871,37.5312644409356,394.145183366396,0,86.0116495437734,5,66.8203043750499,17,176.522264633357,2,337.287199848423,0,131.393129034493,3
815,자양2동,127.085409987677,37.5321657790962,334.452684764436,0,26.5629504880811,5,25.6001934113755,21,145.984824026571,2,371.20511540175,0,87.4869953459651,3
816,자양2동,127.085404998261,37.5330671171184,275.116122133754,1,36.5399733832819,7,64.5581331157273,27,137.05772816699,2,411.272853902196,0,73.2524082980348,4
817,자양2동,127.085400008623,37.5339684550021,216.428433171057,1,96.3677123492686,10,122.483040458852,43,153.557351171305,1,455.87171147448703,0,101.980250230637,3
818,자양2동,127.085395018763,37.5348697927472,159.109241103708,1,118.332049819861,11,169.551190715812,52,188.935652463594,1,503.799764569444,0,150.851373468091,5
819,자양2동,127.08539002868,37.5357711303539,105.415020730457,1,85.4625029187235,11,125.273470528162,56,234.809022492352,0,554.193928963645,0,149.054883736128,4
820,자양2동,127.085385038375,37.5366724678221,65.0460516433567,1,61.013468483433506,12,64.8439307419879,53,251.905988524153,0,606.439721540858,0,127.750849262525,6
821,구의1동,127.085380047848,37.5375738051519,68.3500658265279,1,78.7891416566113,10,6.16520364292544,55,198.840304581687,1,660.097622963051,0,133.211808573136,4
822,구의1동,127.085375057098,37.5384751423431,111.510307885401,1,122.580794752771,12,24.4988400138619,58,151.46109289417,1,714.849713585646,0,162.765696356483,3
823,구의1동,127.085370066126,37.5393764793958,165.889827325398,1,176.539641760855,12,12.9944739389801,58,116.899995875435,1,770.462752865233,0,188.645403561655,3
824,구의1동,127.085365074932,37.5402778163101,223.442126312793,1,178.72299063564,10,42.3386780600976,58,108.226152239329,1,826.7630178184,0,211.38990451723,2
825,구의1동,127.085360083515,37.541179153085906,282.232864747362,1,136.644397269806,10,23.8106369888614,56,130.699387201726,2,883.61915406375,0,247.196228505103,1
826,구의1동,127.085355091876,37.5420804897231,341.623253576661,0,112.797475283777,8,22.7550143819003,55,172.551130314401,2,940.930397592319,0,257.234126177722,1
827,구의1동,127.085350100015,37.542981826221904,401.347169303366,0,118.729267394018,9,53.65098370353049,36,184.652561713554,1,998.618392012893,0,271.883606399976,1
828,구의1동,127.085345107931,37.5438831625822,461.275072911807,0,146.811683222384,8,72.4729750008763,35,174.699366264725,1,1023.11786995418,0,243.837120719575,2
829,구의1동,127.085340115625,37.544784498804,521.336618037165,0,101.31946845285,8,48.9975206617362,30,185.107671359143,2,967.771893614075,0,191.227840423729,2
830,능동,127.085335123096,37.545685834887294,581.490390061422,0,79.3705047998681,8,24.1965950041815,31,149.531695732872,2,913.081218108126,0,135.348675354557,3
831,능동,127.085330130345,37.5465871708321,600.564642767051,0,98.2638872472762,8,64.70334156663,24,118.920906408831,1,859.170989014073,0,85.9795844176426,5
832,능동,127.085325137372,37.5474885066384,568.705695894543,0,142.597238330814,7,122.920907089793,17,115.09456042655,3,806.197782653791,0,61.5447494010698,5
833,능동,127.085320144176,37.5483898423062,541.753794898444,0,195.791250407381,6,180.830074270456,13,140.262075350192,3,754.359022098789,0,86.6317483562862,5
834,능동,127.085315150758,37.54929117783551,520.471806668463,1,252.302417307968,7,239.757517875613,6,168.258158184023,3,703.905384925796,0,136.177803050231,10
835,능동,127.085310157117,37.5501925132263,505.57624992192,1,310.116282243264,6,299.315582039392,10,167.059183553127,3,655.156949946972,0,120.621505907635,16
836,능동,127.085305163254,37.5510938484786,497.640932087834,1,251.395364449496,7,359.190702490566,16,134.823137042645,3,608.523658365573,0,85.7544942836721,15
837,능동,127.085300169168,37.5519951835924,496.999350244003,1,193.776127830327,4,358.69285611545,14,88.3714773811042,3,564.529916214629,0,86.4879797819378,23
838,능동,127.08529517486,37.5528965185676,503.679371435352,1,138.639020609681,4,339.486819590472,19,69.0201996435569,1,523.84117226516,0,60.5060490927804,24
839,능동,127.08529018033,37.5537978534044,517.397484213891,1,90.6332963056941,6,320.748535970749,28,95.0793473414148,2,487.286034429078,0,28.9532971153784,25
840,능동,127.085285185576,37.5546991881027,537.615188307971,0,67.3055048423461,9,312.778437954058,32,129.249735251152,2,455.85999741467,0,51.3084824711768,15
841,중곡2동,127.085280190601,37.5556005226624,563.633485052167,0,90.3752286804273,10,263.734788049638,40,72.0500883031395,2,430.68728982537,0,108.391757704505,11
842,중곡2동,127.085275195403,37.5565018570837,594.691512600294,0,138.301632325165,11,206.971755572177,42,31.6037073622955,2,412.913170829182,0,142.112916538285,8
843,중곡2동,127.085270199982,37.5574031913664,581.59659830869,0,193.414073403943,15,153.103268140543,40,64.2512686252728,2,403.516500904225,0,83.8721108261404,13
844,중곡2동,127.085265204339,37.5583045255106,522.10665659354,0,218.341972032642,14,106.611171713734,37,120.7456127616,2,403.083583600193,0,27.9660628284457,27
845,중곡2동,127.085260208473,37.5592058595163,462.879974325325,0,200.03485081881,18,81.3221706178761,33,179.868343342019,2,411.642693858212,0,43.0301353636404,33
846,중곡2동,127.085255212385,37.5601071933835,404.03233366867505,0,166.166996936503,18,75.7297333399475,37,239.68223442464,1,428.65552231031904,0,35.9028652516758,39
847,중곡2동,127.085250216074,37.5610085271122,345.757318204309,0,144.402074546789,18,97.8522148801912,38,287.014560949794,0,453.170958612089,0,22.045893854681,45
848,중곡2동,127.08524521954,37.5619098607023,288.402243629755,1,146.33559700012,18,123.908161387541,42,334.160305402642,0,484.05039443624094,0,76.649907211345,40
849,중곡2동,127.085240222784,37.562811194154,232.64847719227,1,171.16631821634,16,88.7333150447935,45,327.154143821239,0,520.161658385524,0,132.446713470184,31
850,중곡3동,127.085235225805,37.5637125274671,179.990268331639,1,180.182776519853,17,87.8406221201499,48,301.049411329287,2,560.494434762643,0,190.179295507621,20
851,중곡3동,127.085230228604,37.5646138606417,134.124556160461,1,135.272768034405,18,121.985030716879,49,285.575022160835,2,604.203906117213,0,230.235957970599,1
852,중곡3동,127.08522523118,37.5655151936777,104.422256853851,1,97.3734343440035,17,151.832416480258,46,282.483386508631,2,650.609861076451,0,170.081934134335,1
853,중곡3동,127.085220233533,37.566416526575296,105.547734941067,1,89.3654066682664,13,93.6776384950864,34,292.167851327531,3,699.175585283608,0,110.313038759311,1
854,중곡3동,127.085215235664,37.5673178593343,136.7418758514,1,75.8422830758198,12,42.6594639731035,32,313.446417335512,1,749.481339010469,0,52.2675532166516,2
855,중곡3동,127.085210237572,37.5682191919548,183.243146337106,1,42.9043261778619,10,46.7553911805019,32,344.175343974156,0,801.199426423699,0,24.8324442794027,2
856,중곡3동,127.085205239258,37.5691205244368,236.176731977473,1,72.4667395832183,9,37.2095205685784,27,382.081248032478,0,854.073312638973,0,76.3100268731818,3
857,중곡3동,127.08520024072,37.5700218567802,292.065966740688,1,126.427795585145,7,75.8939437713837,22,411.53285972078,0,907.901084407041,0,56.351761064351,3
858,중곡3동,127.08519524196,37.570923188985105,349.495758846649,0,184.495129559621,6,44.727315574912495,21,425.582223477704,0,962.522717762317,0,86.6720417980765,2
859,자양2동,127.086576616886,37.525860376086705,756.530038123846,0,469.271833017369,0,410.83976033443,0,460.8109648423,0,461.727905690881,0,323.583895381001,0
860,자양2동,127.086571642641,37.5267617152066,696.278204077322,0,411.683097142288,0,365.770723641844,2,416.631700208366,0,439.53038113213,0,267.040887345708,0
861,자양2동,127.086566668175,37.527663054188,636.074920569698,0,355.066336381115,0,325.743993999676,7,377.014708973142,0,424.856460342328,0,212.691598614724,0
862,자양2동,127.086561693487,37.5285643930309,575.935407909812,0,299.972398270323,3,286.822588654661,9,343.541978507642,0,418.498292643816,0,162.748804470868,1
863,자양2동,127.086556718577,37.5294657317353,515.881963417138,0,243.640708841079,3,238.101518802883,11,318.158715809863,2,420.832956503034,0,122.715937858988,1
864,자양2동,127.086551743446,37.5303670703013,455.948590353272,0,185.17208562642,4,195.271796041429,12,302.905459371913,2,431.71944023013,0,104.660376699404,2
865,자양2동,127.086546768093,37.5312684087288,396.189776330126,0,128.604408874565,5,163.987733327534,12,285.810157742315,4,450.538243116817,0,119.041785436287,2
866,자양2동,127.086541792519,37.5321697470178,336.698470200061,0,78.1790716779548,5,151.575177718873,17,267.827796323388,5,476.350156694661,0,73.3512612400725,2
867,자양2동,127.086536816723,37.5330710851684,277.646671379479,1,54.8389941513619,7,162.419955568482,22,262.864960772606,3,508.09050283090704,0,54.6326191338299,2
868,자양2동,127.086531840705,37.5339724231804,219.389552924213,1,85.0007779932827,11,192.633312966657,39,271.636186484265,3,544.723934250047,0,88.9457002028944,3
869,자양2동,127.086526864466,37.534873761054,162.782552604776,1,136.986905839047,13,180.257517931411,48,292.910247835459,0,585.332454596646,0,140.383892379415,4
870,자양2동,127.086521888005,37.5357750987891,110.393925613811,1,193.979766466691,13,120.068324197807,53,289.91460964707,0,629.146808638973,0,79.8766008943095,3
871,자양2동,127.086516911322,37.5366764363857,72.0954107729622,1,176.560701635719,13,60.5176348145338,51,229.566209992659,0,675.543508576431,0,19.3721569481906,2
872,구의1동,127.086511934418,37.5375777738439,74.3703028322291,1,163.335217462617,11,15.1892033642233,55,169.331493054263,1,724.026278573061,0,41.141933678377,3
873,구의1동,127.086506957291,37.538479111163504,114.832025417863,1,171.772306630455,13,12.7963672271661,60,109.398374662757,1,774.203307441976,0,101.648415036007,3
874,구의1동,127.086501979943,37.5393804483447,167.821627900938,1,199.137318782235,12,56.259424929095,56,50.8447486952847,2,825.76579835116,0,162.15578733239,3
875,구의1동,127.086497002374,37.5402817853874,224.642049306583,1,239.015118066632,10,116.141600705061,57,22.9063527542402,2,878.469819441967,0,205.272557714391,1
876,구의1동,127.086492024583,37.5411831222916,282.995128614115,1,250.430344213871,12,87.8392896499104,61,76.0692851394886,2,932.121754527213,0,249.430126689666,0
877,구의1동,127.086487046569,37.54208445905729,342.097457577352,0,238.03299744723,10,89.9216699922303,56,135.538511455772,2,986.566963100598,0,234.046191334921,0
878,구의1동,127.086482068335,37.5429857956845,401.618385390608,0,190.732424108887,8,81.8170310746382,45,195.645472774043,2,962.892764822819,0,181.335226708103,3
879,구의1동,127.086477089878,37.5438871321732,461.395934105215,0,132.893129121614,9,21.5057962683987,36,220.462694658171,1,925.484209427051,0,135.313757677384,3
880,구의1동,127.0864721112,37.5447884685234,521.341832426748,0,79.1490844045061,8,39.4121148738236,33,160.105022047969,2,890.619495188427,0,105.164916092495,3
881,구의2동,127.086467132299,37.5456898047352,544.746794121404,0,46.806336885922,9,79.1739750592483,32,99.9287436468775,1,858.608560787224,0,105.508285488767,4
882,구의2동,127.086462153177,37.5465911408084,502.060244306114,0,73.7519137509744,8,94.7582199204498,25,40.7455652103334,1,808.745934940615,0,88.7093356655584,7
883,구의2동,127.086457173834,37.5474924767432,463.36036196658495,0,126.531049829294,7,137.883726867129,21,25.631115829657,3,752.156288278764,0,64.4738455095183,7
884,구의2동,127.086452194268,37.5483938125394,429.725577869198,1,184.12797919157,8,175.508851606619,16,83.5224941672907,3,696.226222953639,0,17.8045928741479,5
885,구의2동,127.08644721448,37.5492951481972,402.427912541459,1,241.037157468477,7,199.010196550366,13,51.9400430964822,3,641.128377204185,0,47.1725108076975,14
886,능동,127.086442234471,37.5501964837164,382.825386796278,1,275.481135496804,7,236.070618732354,21,46.7732960823061,3,587.097099093005,0,92.0548706260324,16
887,능동,127.08643725424,37.5510978190972,372.136026758577,1,250.102852579684,8,281.382634977435,23,94.8687735015533,3,534.455957811008,0,32.4501755756598,23
888,능동,127.086432273787,37.5519991543394,371.130780024468,1,191.814056543763,7,246.39458916892,23,80.2621118836017,3,483.659065317153,0,28.2824052436626,23
889,능동,127.086427293112,37.5529004894431,379.88652432409106,1,135.484476647857,5,219.76265354792,16,57.3453641239534,1,435.352454701869,0,24.8471730150706,25
890,능동,127.086422312215,37.5538018244084,397.759177194562,1,85.0979695605913,6,200.269915881709,23,86.3549836844184,1,390.46148347854,0,41.3411086812816,25
891,중곡2동,127.086417331096,37.5547031592351,423.596299676087,1,58.732354808737,11,186.949645807855,32,137.652017954711,2,350.301750551607,0,45.8346472780271,14
892,중곡2동,127.086412349756,37.5556044939234,456.046216638297,0,83.543478669621,13,192.652236409619,38,170.528177597662,1,316.678374808318,0,99.0695850172788,15
893,중곡2동,127.086407368193,37.55650582847311,493.806983610362,0,133.535495591993,12,194.33090373908,35,157.41633167715,2,291.859202634898,0,113.458185901416,8
894,중곡2동,127.086402386409,37.5574071628843,535.756824811173,0,154.306948462838,16,133.825009187326,28,166.739256264462,2,278.210556755917,0,81.8599497571492,20
895,중곡2동,127.086397404402,37.558308497157,561.015106760834,0,118.304080851624,16,73.3215571609865,23,195.310234850905,2,277.386276581614,0,56.3186458506056,26
896,중곡2동,127.086392422174,37.5592098312912,506.252608239601,0,78.9191565150975,13,12.8548555009828,25,236.246101405908,1,289.49591704196,0,15.0044356333294,28
897,중곡2동,127.086387439724,37.5601111652868,452.954066970952,0,76.0460040412179,17,47.7149553108354,28,284.254061602379,0,313.042052622253,0,6.48499226435215,34
898,중곡2동,127.086382457052,37.561012499144,401.702619482411,0,92.3805251678342,19,79.1515162920386,33,336.319097496198,0,345.695621604503,0,61.3190842569611,38
899,중곡2동,127.086377474157,37.5619138328627,353.390040425122,1,93.8402723684894,18,102.464038010957,32,390.823113462961,0,385.14709972045694,0,114.708404469158,35
900,중곡2동,127.086372491041,37.5628151664428,309.396120665338,1,90.3165401191442,16,50.3409387496567,32,369.740934071332,0,429.527412128235,0,172.853119240432,24
901,중곡3동,127.086367507703,37.5637164998844,271.825872783146,1,57.8921842771184,15,42.9681739189544,33,325.190511541389,0,477.464119083804,0,230.139891462999,1
902,중곡3동,127.086362524143,37.564617833187505,243.66893880969,1,64.0056364378402,17,81.6452493949793,35,286.551924402949,0,527.989435819427,0,273.268067656177,0
903,중곡3동,127.08635754036,37.5655191663521,228.433127077456,1,46.4336624218012,14,117.076794106552,33,256.510744900792,1,580.427747368642,0,224.692123256849,0
904,중곡3동,127.086352556356,37.5664204993782,228.715379256113,1,25.5921589626687,11,128.615280099967,29,238.340373395779,1,634.304781575674,0,183.356706460062,1
905,중곡4동,127.08634757213,37.5673218322657,244.461938557799,1,39.6380615638056,11,97.3567276301587,28,234.812933168169,1,689.283248425458,0,155.160644589383,2
906,중곡4동,127.086342587681,37.5682231650147,273.009948194533,1,26.3758767607058,9,46.3558014817596,20,246.557693864899,1,745.119377000476,0,147.824138457891,4
907,중곡4동,127.086337603011,37.5691244976252,310.852209437814,1,83.8518124939666,7,24.6188514949442,21,271.60058216833,1,801.633967825382,0,164.167983556534,4
908,중곡4동,127.086332618118,37.5700258300972,355.029050194439,1,143.835910111049,6,65.9339977670056,20,306.701234511579,0,858.693069675968,0,182.188249891028,3
909,자양2동,127.087708326627,37.5258643322656,778.687028761227,0,485.627739894611,0,500.310024001736,0,391.777395728804,0,578.616290032271,0,307.847669456714,0
910,자양2동,127.087703365998,37.5267656715135,720.215280750387,0,425.868078942191,0,459.369165738115,0,338.549600816977,0,560.967791540705,0,247.520293123631,0
911,자양2동,127.087698405148,37.5276670106229,662.109601575503,0,366.354518220575,0,412.776758254114,2,288.210355925906,0,549.449595496085,0,187.310356554237,0
912,자양2동,127.087693444077,37.5285683495939,604.475561600043,0,307.230097848733,2,370.231868483042,9,242.564740109199,0,544.450906711163,0,127.384474231827,1
913,자양2동,127.087688482785,37.5294696884263,547.462131143839,0,248.772415800948,3,333.28812981606,9,204.775872725955,2,546.150760151244,0,68.4922879417286,1
914,자양2동,127.087683521272,37.5303710271204,491.28541611071296,0,191.592726189788,4,303.994522078265,10,179.865833809377,2,554.487548254565,0,21.8707923863674,1
915,자양2동,127.087678559537,37.5312723656759,436.268751924666,0,137.297126017551,4,284.722156786515,14,173.474285410198,3,569.16970147545,0,59.9016913172613,2
916,자양2동,127.087673597582,37.5321737040929,382.912484380674,0,91.1915199172701,6,277.566357829818,14,187.504615469092,4,589.723469707309,0,118.409589503925,2
917,자양2동,127.087668635406,37.5330750423715,332.01806372153,1,71.4418952377972,9,283.446278762874,16,180.022226863111,4,615.560963916224,0,178.2587460461,2
918,자양2동,127.087663673009,37.533976380511696,284.907862169916,1,95.9929595040606,11,279.270329782579,33,185.987593307922,2,646.048552345006,0,192.801732187389,1
919,자양2동,127.087658710391,37.5348777185133,243.785665604641,1,143.694116555774,12,229.097164469007,48,209.994782297857,3,680.56157692456,0,189.022523852227,2
920,자양2동,127.087653747551,37.5357790563765,212.162370149514,1,134.061458530667,13,182.226070813394,50,246.834494229402,1,718.520200464153,0,149.314200943844,2
921,자양2동,127.087648784491,37.5366803941011,194.722227229949,1,77.7603863299903,15,136.308293573349,53,271.472257377262,1,759.407915184976,0,110.872654179535,2
922,구의1동,127.087643821209,37.5375817316873,195.302504731585,1,37.9959274799524,13,81.2462239433938,54,222.625345055669,1,802.777281498402,0,54.5263528740032,2
923,구의1동,127.087638857706,37.5384830691351,213.756481132116,1,64.5252456193001,10,44.0994612273456,53,180.968024551411,1,848.247734326416,0,31.2456682805068,2
924,구의1동,127.087633893983,37.5393844064443,246.095580177034,1,119.1894388056,11,62.9078486446931,55,152.510083807637,3,895.499269199541,0,79.3866835165301,2
925,구의1동,127.087628930038,37.5402857436151,287.67458457611,1,177.683791316875,12,107.525139826153,57,137.473292315869,3,944.264541806156,0,137.662553179718,1
926,구의1동,127.087623965872,37.5411870806473,335.071221533986,1,232.519884750717,11,136.43783588829,64,119.606514714106,2,959.520882740912,0,197.287822885928,0
927,구의1동,127.087619001485,37.5420884175411,386.149193243088,0,242.568822607698,9,176.946257722643,61,130.519914090876,2,913.936655861092,0,211.7546437816,1
928,구의1동,127.087614036876,37.5429897542964,439.627215513542,0,200.804817773586,7,147.880529576335,47,164.584595660224,1,870.174586359051,0,153.629400772639,3
929,구의1동,127.087609072047,37.5438910909132,494.72758688264497,0,170.670710152059,9,124.618697407122,35,210.864022567007,0,828.523456553345,0,94.4538091383777,3
930,구의1동,127.087604106996,37.5447924273915,521.654415215014,0,158.92569734801,9,99.1794057174598,34,212.431494473262,1,789.317507125421,0,39.5440662304894,3
931,구의2동,127.087599141724,37.5456937637313,469.048178578685,0,152.051711073541,10,103.914832804486,31,171.381922312821,1,752.938796932597,0,39.0975742254568,4
932,구의2동,127.087594176231,37.5465950999327,418.583522454385,0,107.293869322723,7,90.9375651498222,25,144.702737246043,1,719.816106279316,0,93.8945028113337,9
933,구의2동,127.087589210517,37.5474964359955,371.135066294284,0,85.0121626844772,10,48.1491264379,23,140.813673500361,3,690.418210976819,0,79.2178535683821,8
934,구의2동,127.087584244581,37.5483977719199,328.014335823137,1,101.316322766558,10,60.7437967529784,21,129.566874456743,3,657.394411810773,0,30.1876550085232,6
935,구의2동,127.087579278425,37.5492991077057,291.150580751823,1,143.616701484953,9,111.283630174741,28,94.062092127164,3,598.641895815739,0,52.2075303802267,16
936,구의2동,127.087574312047,37.5502004433531,263.186246077825,1,195.727721725697,9,168.52609610197,22,90.7212152217284,2,540.277498284146,0,107.385194215964,17
937,능동,127.087569345448,37.551101778861906,247.160710982603,1,242.450622964856,9,210.644352959478,23,122.21110543113,3,482.442093986501,0,60.456766284702,24
938,능동,127.087564378627,37.552003114232306,245.423930457504,1,195.221294169932,9,156.605876060146,23,170.186126234554,3,425.351513813119,0,3.53186822804245,24
939,능동,127.087559411586,37.552904449464094,258.264322119741,1,147.027870336786,9,109.556254552927,25,183.246147689852,1,369.351293624842,0,21.5270742647535,23
940,능동,127.087554444323,37.5538057845575,283.70948971773,1,111.561096657928,8,82.4776036657533,29,194.012679340004,1,315.023446168591,0,37.475762319645,23
941,중곡2동,127.087549476838,37.5547071195124,318.754989386161,1,102.943667997464,10,61.9474859415105,27,221.416067982152,1,263.404793221751,0,97.0037693527094,15
942,중곡2동,127.087544509133,37.555608454328706,360.612618152968,1,126.774407202633,14,76.7754555171359,31,260.252975159306,1,216.442400325005,0,150.145797563914,19
943,중곡2동,127.087539541206,37.5565097890066,407.18695961542096,0,95.986687346741,13,123.418555126579,30,283.425552034266,1,177.863567154183,1,94.5612052628687,11
944,중곡2동,127.087534573058,37.5574111235459,457.038309747942,0,62.7610217649602,13,107.823033062287,25,288.522871367873,1,154.098951550394,1,51.5991838888316,18
945,중곡2동,127.087529604688,37.5583124579467,509.205109995006,0,16.2435924747049,15,96.8430542129594,23,305.750004301693,1,152.251180253416,1,60.8746041048761,25
946,중곡2동,127.087524636097,37.5592137922091,563.044133855931,0,62.5415423673458,14,94.0593174378232,21,333.230987776702,0,173.023835834678,1,22.841497016379,28
947,중곡4동,127.087519667285,37.5601151263329,528.076982214825,0,56.622708262512305,13,99.0120923467967,20,368.67996926884,0,209.802189434391,0,54.9965220644687,25
948,중곡4동,127.087514698251,37.5610164603182,484.72177283580896,0,7.20251410891716,16,78.4194255153135,22,410.03554101285,0,255.772455214686,0,104.597062706852,27
949,중곡4동,127.087509728996,37.561917794165,445.384325428575,0,49.4348453403675,16,20.4836326256158,23,363.938635173243,0,306.830592377496,0,111.117215771713,25
950,중곡4동,127.08750475952,37.5628191278733,411.219277464951,1,49.5322774620276,16,44.8572821675731,26,306.692385734795,0,360.82314725480705,0,109.975823423131,1
951,중곡4동,127.087499789822,37.563720461443,383.611107390957,1,51.1051988205621,13,59.6064386131523,20,250.981920750107,0,416.610773454738,0,138.4381832172,1
952,중곡4동,127.087494819903,37.5646217948743,364.054603299826,1,81.548393301049,13,56.2499622270914,18,198.107141683641,1,473.5594846441,0,183.189454751352,1
953,중곡4동,127.087489849763,37.565523128167,353.887137032413,1,80.4019036696519,10,100.487511322602,17,151.075341403477,1,531.296042328338,0,235.105110964425,0
954,중곡4동,127.087484879401,37.5664244613212,353.918819250407,1,104.304045226313,9,156.057575124148,19,117.148949256401,1,589.589033170584,0,241.808940862076,2
955,중곡4동,127.087479908817,37.5673257943369,364.146979879034,1,142.761457901914,8,150.743202103565,15,109.301355744094,1,648.288369480657,0,210.061579306864,2
956,중곡4동,127.087474938012,37.568227127214094,383.757184880401,1,142.040907324025,8,117.264143373695,16,132.259151412419,1,707.292884655731,0,157.043739734833,3
957,중곡4동,127.087469966986,37.5691284599528,411.40999839133906,1,162.492906295132,7,110.003137231205,14,174.243969172887,1,766.53210387088,0,111.903351012997,4
958,중곡4동,127.087464995738,37.5700297925529,445.61064466238,0,199.886609746669,5,133.315189709218,14,224.838194110939,0,825.955524783923,0,87.7766063245094,3
959,자양2동,127.088840036589,37.525868277600495,819.825227257619,0,520.13285004385,0,581.564409650167,0,355.493805312495,0,698.673244820626,0,341.434205646708,0
960,자양2동,127.088835089576,37.5267696169761,764.435455406688,0,464.036090206733,0,533.92717131263,0,295.624598953225,0,684.051743279714,0,288.038038866113,0
961,자양2동,127.088830142342,37.5276709562132,709.881978606644,0,403.743126260728,0,489.145183808179,0,236.08307405058,0,674.560151976537,0,238.070277373701,0
962,자양2동,127.088825194888,37.5285722953118,656.37334776782,0,343.526957961358,0,448.075346884856,2,177.199838746375,2,670.416386064267,0,194.195639481199,1
963,자양2동,127.088820247213,37.529473634272,604.187225953215,0,283.436525076616,3,411.82974080118896,7,119.948291788848,2,671.719419002628,0,161.460132236685,1
964,자양2동,127.088815299318,37.5303749730937,553.697674530194,0,223.573220445852,3,381.78483705083295,8,68.546638154643,2,678.43786327235,0,147.477913230666,12
965,자양2동,127.088810351203,37.5312763117769,505.413393358428,0,164.185652550973,4,359.498664619954,10,48.3003493460563,4,690.413639981146,0,157.330932618177,14
966,자양2동,127.088805402867,37.5321776503216,460.029290827662,0,106.075863203414,5,331.59489287195,13,85.3840344215235,4,707.379779120916,0,187.294503124452,28
967,자양2동,127.08880045431,37.5330789887279,418.489975597963,0,53.5766726248011,7,290.140850808614,14,55.193178566002494,4,728.987929548955,0,229.626554896384,24
968,자양2동,127.088795505534,37.5339803269958,382.051601426495,1,42.5680159991003,13,256.38205690108,20,71.5710658592185,3,754.839543892016,0,278.747893253446,24
969,자양2동,127.088790556536,37.5348816651251,352.300499641552,1,89.8710818901293,14,233.677779331786,33,120.506318746903,3,784.515234327277,0,249.222308019767,11
970,자양2동,127.088785607319,37.535783003116,331.04456128513,1,128.947544901698,15,207.789731940304,43,172.942148330498,3,817.598705496078,0,195.036031015661,2
971,자양2동,127.08878065788,37.5366843409684,319.981247686139,1,78.2811387743311,15,154.166576812526,50,174.183793368162,2,853.693857433413,0,145.908650762468,2
